c1-interleaved-1,c1-interleaved-2,c1-interleaved-3,c1-interleaved-4,c1-interleaved-5,c1-interleaved-6,c1-interleaved2-1,c1-interleaved2-2,c1-interleaved2-3,c1-interleaved2-4,c1-interleaved2-5,c1-interleaved2-6,c1-sequential-1,c1-sequential-2,c1-sequential-3,c1-sequential-4,c1-sequential-5,c1-sequential-6,c1-sequential-ewc-1,c1-sequential-ewc-2,c1-sequential-ewc-3,c1-sequential-ewc-4,c1-sequential-ewc-5,c1-sequential-ewc-6,c2-interleaved-1,c2-interleaved-2,c2-interleaved-3,c2-interleaved-4,c2-interleaved-5,c2-interleaved-6,c2-interleaved2-1,c2-interleaved2-2,c2-interleaved2-3,c2-interleaved2-4,c2-interleaved2-5,c2-interleaved2-6,c2-sequential-1,c2-sequential-2,c2-sequential-3,c2-sequential-4,c2-sequential-5,c2-sequential-6,c2-sequential-ewc-1,c2-sequential-ewc-2,c2-sequential-ewc-3,c2-sequential-ewc-4,c2-sequential-ewc-5,c2-sequential-ewc-6,c3-interleaved-1,c3-interleaved-2,c3-interleaved-3,c3-interleaved-4,c3-interleaved-5,c3-interleaved-6,c3-interleaved2-1,c3-interleaved2-2,c3-interleaved2-3,c3-interleaved2-4,c3-interleaved2-5,c3-interleaved2-6,c3-sequential-1,c3-sequential-2,c3-sequential-3,c3-sequential-4,c3-sequential-5,c3-sequential-6,c3-sequential-ewc-1,c3-sequential-ewc-2,c3-sequential-ewc-3,c3-sequential-ewc-4,c3-sequential-ewc-5,c3-sequential-ewc-6
3.5478577613830566,3.3876771926879883,3.310608386993408,3.263676404953003,3.229236602783203,3.2081127166748047,3.2644407749176025,3.2274391651153564,3.1963226795196533,3.1734437942504883,3.153139352798462,3.14119029045105,7.076714992523193,7.621795177459717,7.818045616149902,8.154546737670898,8.355886459350586,8.383431434631348,3.9422099590301514,4.256702423095703,4.120616912841797,4.08150577545166,4.036869525909424,4.017618179321289,3.6307005882263184,3.4345717430114746,3.350466251373291,3.295888900756836,3.2577250003814697,3.2329483032226562,3.274888515472412,3.2348248958587646,3.2033941745758057,3.1765973567962646,3.154963731765747,3.1400349140167236,7.146064281463623,7.3561811447143555,7.620272159576416,7.797576427459717,7.913428783416748,8.010509490966797,4.097091197967529,4.257536888122559,4.187515735626221,4.1584086418151855,4.052199840545654,4.048831462860107,3.818183183670044,3.5075676441192627,3.42419171333313,3.348827362060547,3.2952685356140137,3.263185739517212,3.3746442794799805,3.3079569339752197,3.2637550830841064,3.2283711433410645,3.2018468379974365,3.1838531494140625,7.351658344268799,7.722505569458008,8.03161907196045,8.249305725097656,8.468390464782715,8.681300163269043,5.626036167144775,6.040780067443848,6.161997318267822,6.245031833648682,6.266132831573486,6.311117649078369
