c1-interleaved-1,c1-interleaved-2,c1-interleaved-3,c1-interleaved-4,c1-interleaved-5,c1-interleaved-6,c1-interleaved2-1,c1-interleaved2-2,c1-interleaved2-3,c1-interleaved2-4,c1-interleaved2-5,c1-interleaved2-6,c1-sequential-1,c1-sequential-2,c1-sequential-3,c1-sequential-4,c1-sequential-5,c1-sequential-6,c1-sequential-ewc-1,c1-sequential-ewc-2,c1-sequential-ewc-3,c1-sequential-ewc-4,c1-sequential-ewc-5,c1-sequential-ewc-6,c2-interleaved-1,c2-interleaved-2,c2-interleaved-3,c2-interleaved-4,c2-interleaved-5,c2-interleaved-6,c2-interleaved2-1,c2-interleaved2-2,c2-interleaved2-3,c2-interleaved2-4,c2-interleaved2-5,c2-interleaved2-6,c2-sequential-1,c2-sequential-2,c2-sequential-3,c2-sequential-4,c2-sequential-5,c2-sequential-6,c2-sequential-ewc-1,c2-sequential-ewc-2,c2-sequential-ewc-3,c2-sequential-ewc-4,c2-sequential-ewc-5,c2-sequential-ewc-6,c3-interleaved-1,c3-interleaved-2,c3-interleaved-3,c3-interleaved-4,c3-interleaved-5,c3-interleaved-6,c3-interleaved2-1,c3-interleaved2-2,c3-interleaved2-3,c3-interleaved2-4,c3-interleaved2-5,c3-interleaved2-6,c3-sequential-1,c3-sequential-2,c3-sequential-3,c3-sequential-4,c3-sequential-5,c3-sequential-6,c3-sequential-ewc-1,c3-sequential-ewc-2,c3-sequential-ewc-3,c3-sequential-ewc-4,c3-sequential-ewc-5,c3-sequential-ewc-6
6.9987335205078125,5.199399948120117,2.5266425609588623,2.2207190990448,2.0854315757751465,2.033240556716919,1.9904788732528687,1.8602163791656494,1.7740209102630615,1.7099961042404175,1.6662870645523071,1.6395282745361328,7.289724349975586,7.180003643035889,7.048633575439453,7.21895694732666,7.479276657104492,7.4021315574646,3.7306246757507324,3.691316843032837,3.72448468208313,3.7595744132995605,3.7709922790527344,3.770181655883789,7.057180881500244,6.948782920837402,4.351763725280762,2.6892569065093994,2.4375193119049072,2.3541784286499023,2.2667574882507324,2.0745437145233154,1.9554256200790405,1.875382900238037,1.8165501356124878,1.7842931747436523,7.079652309417725,7.6544389724731445,7.5791215896606445,7.624715805053711,7.466885089874268,7.536905765533447,4.295502662658691,4.476853847503662,4.598513126373291,4.531904697418213,4.491173267364502,4.5108184814453125,6.9769368171691895,6.882864475250244,6.839034080505371,6.46248722076416,2.885866641998291,2.6519792079925537,2.288886785507202,2.0078625679016113,1.8595479726791382,1.766451358795166,1.7051451206207275,1.672001838684082,8.251214027404785,7.876265525817871,7.891404628753662,7.764828205108643,7.769181728363037,7.8582963943481445,5.198927879333496,5.241144180297852,5.858973503112793,5.969714164733887,6.064427375793457,6.02778434753418
