c5-interleaved-1,c5-interleaved-2,c5-interleaved-3,c5-interleaved-4,c5-interleaved-5,c5-interleaved-6,c5-interleaved2-1,c5-interleaved2-2,c5-interleaved2-3,c5-interleaved2-4,c5-interleaved2-5,c5-interleaved2-6,c5-sequential-1,c5-sequential-2,c5-sequential-3,c5-sequential-4,c5-sequential-5,c5-sequential-6,c5-sequential-ewc-1,c5-sequential-ewc-2,c5-sequential-ewc-3,c5-sequential-ewc-4,c5-sequential-ewc-5,c5-sequential-ewc-6
3.5724141597747803,3.376610279083252,3.2955141067504883,3.245429277420044,3.2180826663970947,3.2050039768218994,3.324352264404297,3.259687662124634,3.23001766204834,3.2022287845611572,3.1907260417938232,3.1909713745117188,5.940110683441162,6.133959770202637,6.327406406402588,6.522457122802734,6.626096248626709,6.747616291046143,17.1182918548584,17.47572898864746,17.534652709960938,17.91996955871582,17.617515563964844,18.001327514648438
