c5-interleaved-1,c5-interleaved-2,c5-interleaved-3,c5-interleaved-4,c5-interleaved-5,c5-interleaved-6,c5-interleaved2-1,c5-interleaved2-2,c5-interleaved2-3,c5-interleaved2-4,c5-interleaved2-5,c5-interleaved2-6,c5-sequential-1,c5-sequential-2,c5-sequential-3,c5-sequential-4,c5-sequential-5,c5-sequential-6,c5-sequential-ewc-1,c5-sequential-ewc-2,c5-sequential-ewc-3,c5-sequential-ewc-4,c5-sequential-ewc-5,c5-sequential-ewc-6
13.703913688659668,14.373274803161621,15.412821769714355,15.3812255859375,16.065393447875977,16.446420669555664,3.371737003326416,3.3273236751556396,3.3221371173858643,3.3343236446380615,3.3483035564422607,3.344623565673828,6.608217716217041,7.037271976470947,7.430665493011475,7.578298568725586,8.019779205322266,8.219406127929688,19.503087997436523,19.350168228149414,19.796567916870117,19.79753303527832,20.12591552734375,19.962900161743164
