c5-interleaved-1,c5-interleaved-2,c5-interleaved-3,c5-interleaved-4,c5-interleaved-5,c5-interleaved-6,c5-interleaved2-1,c5-interleaved2-2,c5-interleaved2-3,c5-interleaved2-4,c5-interleaved2-5,c5-interleaved2-6,c5-sequential-1,c5-sequential-2,c5-sequential-3,c5-sequential-4,c5-sequential-5,c5-sequential-6,c5-sequential-ewc-1,c5-sequential-ewc-2,c5-sequential-ewc-3,c5-sequential-ewc-4,c5-sequential-ewc-5,c5-sequential-ewc-6
4.080095291137695,3.872774600982666,3.780512571334839,3.7267961502075195,3.6886420249938965,3.675123929977417,3.761444568634033,3.7015249729156494,3.663510799407959,3.641590118408203,3.6166648864746094,3.617142677307129,8.26344108581543,8.137287139892578,8.378718376159668,8.577753067016602,8.912534713745117,9.045191764831543,17.73248291015625,17.620861053466797,18.058122634887695,18.056434631347656,18.478273391723633,19.020586013793945
