c5-interleaved-1,c5-interleaved-2,c5-interleaved-3,c5-interleaved-4,c5-interleaved-5,c5-interleaved-6,c5-interleaved2-1,c5-interleaved2-2,c5-interleaved2-3,c5-interleaved2-4,c5-interleaved2-5,c5-interleaved2-6,c5-sequential-1,c5-sequential-2,c5-sequential-3,c5-sequential-4,c5-sequential-5,c5-sequential-6,c5-sequential-ewc-1,c5-sequential-ewc-2,c5-sequential-ewc-3,c5-sequential-ewc-4,c5-sequential-ewc-5,c5-sequential-ewc-6
3.5752570629119873,3.3465347290039062,3.2419986724853516,3.1821329593658447,3.140515089035034,3.1200037002563477,3.2307357788085938,3.1590051651000977,3.1108694076538086,3.082656145095825,3.0563533306121826,3.0460963249206543,6.452062129974365,6.926360130310059,7.359535217285156,7.821877479553223,8.333934783935547,8.755376815795898,17.87519645690918,18.793155670166016,18.69706916809082,19.135210037231445,18.715309143066406,19.209636688232422
