c5-interleaved-1,c5-interleaved-2,c5-interleaved-3,c5-interleaved-4,c5-interleaved-5,c5-interleaved-6,c5-interleaved2-1,c5-interleaved2-2,c5-interleaved2-3,c5-interleaved2-4,c5-interleaved2-5,c5-interleaved2-6,c5-sequential-1,c5-sequential-2,c5-sequential-3,c5-sequential-4,c5-sequential-5,c5-sequential-6,c5-sequential-ewc-1,c5-sequential-ewc-2,c5-sequential-ewc-3,c5-sequential-ewc-4,c5-sequential-ewc-5,c5-sequential-ewc-6
3.999805450439453,3.735215187072754,3.6131231784820557,3.538004159927368,3.487205743789673,3.4603540897369385,3.5866212844848633,3.5049498081207275,3.4533166885375977,3.412630558013916,3.3844237327575684,3.3685455322265625,7.267917633056641,8.063899040222168,8.595422744750977,8.794502258300781,9.505654335021973,9.658655166625977,17.381603240966797,18.07493782043457,18.024024963378906,17.95388412475586,18.242366790771484,18.28348731994629
