c5-interleaved-1,c5-interleaved-2,c5-interleaved-3,c5-interleaved-4,c5-interleaved-5,c5-interleaved-6,c5-interleaved2-1,c5-interleaved2-2,c5-interleaved2-3,c5-interleaved2-4,c5-interleaved2-5,c5-interleaved2-6,c5-sequential-1,c5-sequential-2,c5-sequential-3,c5-sequential-4,c5-sequential-5,c5-sequential-6,c5-sequential-ewc-1,c5-sequential-ewc-2,c5-sequential-ewc-3,c5-sequential-ewc-4,c5-sequential-ewc-5,c5-sequential-ewc-6
3.5125513076782227,3.3211262226104736,3.233201742172241,3.1768484115600586,3.1436750888824463,3.126513957977295,3.2304627895355225,3.169387102127075,3.1319453716278076,3.098900079727173,3.0856971740722656,3.0745224952697754,6.0152740478515625,6.238032341003418,6.4428558349609375,6.581775188446045,6.751042366027832,6.875380039215088,18.40917205810547,18.55077362060547,19.392547607421875,19.87587547302246,19.360002517700195,19.673480987548828
