c1-interleaved-1,c1-interleaved-2,c1-interleaved-3,c1-interleaved-4,c1-interleaved-5,c1-interleaved-6,c1-interleaved2-1,c1-interleaved2-2,c1-interleaved2-3,c1-interleaved2-4,c1-interleaved2-5,c1-interleaved2-6,c1-sequential-1,c1-sequential-2,c1-sequential-3,c1-sequential-4,c1-sequential-5,c1-sequential-6,c1-sequential-ewc-1,c1-sequential-ewc-2,c1-sequential-ewc-3,c1-sequential-ewc-4,c1-sequential-ewc-5,c1-sequential-ewc-6
3.387931108,3.256028175,3.192876816,3.153086424,3.124564409,3.10826683,3.1875507831573486,3.1454813480377197,3.113222360610962,3.0939457416534424,3.075226306915283,3.0661211013793945,4.851280689239502,4.930636405944824,5.017122268676758,5.0446624755859375,5.086027145385742,5.096713542938232,3.535254716873169,3.6052472591400146,3.627610445022583,3.6602046489715576,3.7581427097320557,3.783109426498413
