c1-interleaved-1,c1-interleaved-2,c1-interleaved-3,c1-interleaved-4,c1-interleaved-5,c1-interleaved-6,c1-interleaved2-1,c1-interleaved2-2,c1-interleaved2-3,c1-interleaved2-4,c1-interleaved2-5,c1-interleaved2-6,c1-sequential-1,c1-sequential-2,c1-sequential-3,c1-sequential-4,c1-sequential-5,c1-sequential-6,c1-sequential-ewc-1,c1-sequential-ewc-2,c1-sequential-ewc-3,c1-sequential-ewc-4,c1-sequential-ewc-5,c1-sequential-ewc-6
6.081783772,3.185716152,2.671480417,2.510315657,2.426913261,2.388180494,1.9170440435409546,1.8191792964935303,1.749720573425293,1.6894092559814453,1.6462349891662598,1.6194607019424438,3.664224624633789,3.7213199138641357,3.6494195461273193,3.699877977371216,3.6312859058380127,3.5846774578094482,2.8604915142059326,2.9590606689453125,2.9336562156677246,2.9063241481781006,2.8575878143310547,2.785754442214966
